,realtime_start,realtime_end,observation_start,observation_end,units,output_type,file_type,order_by,sort_order,count,offset,limit,realtime_start,realtime_end,date,value
342,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2011-01-01,15574.331
343,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2011-01-01,15574.336
344,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2011-04-01,15716.572
345,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2011-04-01,15780.006
346,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2011-04-01,15780.01
347,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2011-07-01,15837.248
348,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2011-07-01,15893.499
349,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2011-07-01,15893.498
350,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2011-10-01,16059.096
351,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2011-10-01,16102.819
352,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2011-10-01,16102.811
353,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2012-01-01,16268.022
354,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2012-01-01,16315.076
355,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2012-01-01,16314.993
356,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2012-04-01,16380.378
357,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2012-04-01,16435.293
358,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2012-04-01,16435.211
359,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2012-07-01,16485.807
360,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2012-07-01,16548.815
361,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2012-07-01,16548.753
362,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2012-10-01,16583.025
363,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2012-10-01,16647.723
364,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2012-10-01,16647.685
365,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2013-01-01,16783.69
366,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2013-01-01,16845.017
367,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2013-01-01,16864.086
368,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2013-04-01,16866.179
369,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2013-04-01,16928.625
370,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2013-04-01,16957.701
371,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2013-07-01,17090.464
372,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2013-07-01,17151.537
373,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2013-07-01,17194.256
374,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2013-10-01,17321.999
375,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2013-10-01,17368.794
376,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2013-10-01,17427.64
377,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2014-01-01,17347.936
378,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2014-01-01,17381.812
379,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2014-01-01,17435.205
380,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2014-04-01,17668.435
381,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2014-04-01,17691.165
382,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2014-04-01,17746.905
383,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2014-07-01,17980.646
384,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2014-07-01,17995.3
385,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2014-07-01,18056.23
386,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2014-10-01,18076.267
387,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2014-10-01,18075.379
388,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2014-10-01,18134.846
389,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2015-01-01,18226.27
390,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2015-01-01,18214.218
391,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2015-01-01,18286.27
392,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2015-04-01,18435.732
393,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2015-04-01,18405.862
394,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2015-04-01,18491.766
395,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2015-07-01,18560.868
396,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2015-07-01,18520.403
397,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2015-07-01,18614.786
398,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2015-10-01,18611.869
399,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2015-10-01,18565.145
400,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2015-10-01,18667.767
401,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2016-01-01,18684.316
402,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2016-01-01,18640.558
403,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2016-01-01,18740.558
404,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2016-04-01,18874.494
405,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2016-04-01,18827.942
406,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2016-04-01,18927.449
407,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2016-07-01,19043.655
408,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2016-07-01,18995.777
409,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2016-07-01,19112.464
410,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2016-10-01,19306.048
411,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2023-09-27,2016-10-01,19243.922
412,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2016-10-01,19364.643
413,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2017-01-01,19514.131
414,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2017-01-01,19427.462
415,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2017-01-01,19420.467
416,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2017-01-01,19552.357
417,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2017-04-01,19646.842
418,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2017-04-01,19585.223
419,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2017-04-01,19568.667
420,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2017-04-01,19702.804
421,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2017-07-01,19918.646
422,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2017-07-01,19864.059
423,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2017-07-01,19870.351
424,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2017-07-01,20001.049
425,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2017-10-01,20261.505
426,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2017-10-01,20219.956
427,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2017-10-01,20221.66
428,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2017-10-01,20363.997
429,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2018-01-01,20556.782
430,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2018-01-01,20460.314
431,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2018-01-01,20467.925
432,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2018-01-01,20643.376
433,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2018-04-01,20844.207
434,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2018-04-01,20793.247
435,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2018-04-01,20772.518
436,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2018-04-01,20884.383
437,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2018-07-01,21002.69
438,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2018-07-01,20930.65
439,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2018-07-01,20958.32
440,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2018-07-01,21066.974
441,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2018-10-01,21182.604
442,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2018-10-01,21101.077
443,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2018-10-01,21094.695
444,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2018-10-01,21192.559
445,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2019-01-01,21361.815
446,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2019-01-01,21254.334
447,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2019-01-01,21299.154
448,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2019-01-01,21396.103
449,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2019-04-01,21601.036
450,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2019-04-01,21564.924
451,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2019-04-01,21562.375
452,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2019-04-01,21676.652
453,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2019-07-01,21820.08
454,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2019-07-01,21780.753
455,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2019-07-01,21813.003
456,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2019-07-01,21974.233
457,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2019-10-01,22028.479
458,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2019-10-01,21955.98
459,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2019-10-01,21961.573
460,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2019-10-01,22166.173
461,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2020-01-01,21804.322
462,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2020-01-01,21721.267
463,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2020-01-01,21794.019
464,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2020-01-01,21978.747
465,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2020-04-01,19671.986
466,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2020-04-01,19649.442
467,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2020-04-01,19805.951
468,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2020-04-01,20093.221
469,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-01-01,2021-07-28,2020-07-01,21381.6
470,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2020-07-01,21365.412
471,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2020-07-01,21562.441
472,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2020-07-01,21863.495
473,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-03-25,2021-07-28,2020-10-01,21704.628
474,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2020-10-01,21728.223
475,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2020-10-01,21867.367
476,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2020-10-01,22215.73
477,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-05-27,2021-06-23,2021-01-01,22250.537
478,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-06-24,2021-07-28,2021-01-01,22255.652
479,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-07-29,2022-09-28,2021-01-01,22273.06
480,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2021-01-01,22511.17
481,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2021-01-01,22830.68
482,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-08-26,2021-09-29,2021-04-01,22976.811
483,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-09-30,2022-09-28,2021-04-01,22971.357
484,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2021-04-01,23192.674
485,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2021-04-01,23462.829
486,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-11-24,2021-12-21,2021-07-01,23435.304
487,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2021-12-22,2022-09-28,2021-07-01,23470.015
488,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2021-07-01,23718.255
489,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2021-07-01,23990.066
490,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-03-30,2022-09-28,2021-10-01,24279.715
491,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2021-10-01,24530.587
492,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2021-10-01,24826.655
493,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-05-26,2022-06-28,2022-01-01,24629.607
494,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-06-29,2022-09-28,2022-01-01,24649.182
495,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2022-01-01,24929.184
496,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2022-01-01,25177.759
497,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-08-25,2022-09-28,2022-04-01,25165.541
498,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-09-29,2023-09-27,2022-04-01,25456.409
499,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2022-04-01,25746.281
500,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-11-30,2022-12-21,2022-07-01,25868.488
501,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2022-12-22,2023-09-27,2022-07-01,25885.432
502,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2022-07-01,26185.893
503,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-03-30,2023-09-27,2022-10-01,26289.489
504,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2022-10-01,26593.998
505,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-05-25,2023-06-28,2023-01-01,26592.668
506,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-06-29,2023-09-27,2023-01-01,26654.007
507,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2023-01-01,26972.528
508,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-08-30,2023-09-27,2023-04-01,26937.582
509,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-09-28,2023-12-31,2023-04-01,27236.1
510,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-11-29,2023-12-20,2023-07-01,27812.417
511,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,512,0,100000,2023-12-21,2023-12-31,2023-07-01,27774.189
